"","time","Background BB","BB due to Doses","Net BB","Net BB AlOH","Safe BB for 5%","Safe BB for 50%","Brest milk BB","Formula milk BB"
"838",83.7,0.38846210366447,0.294900551767396,0.683362655431867,0.497596417527804,1.27592971145651,1.55958323065511,0.395204516953437,0.422174170109306
"839",83.8,0.388446980159696,0.29519678602588,0.683643766185576,0.497773166710705,1.27345281179816,1.55641598615666,0.395173603679225,0.422080097757344
"840",83.9,0.38843185645498,0.295491129791764,0.683922986246744,0.497949454564451,1.27102589146873,1.55331266124677,0.395143008011845,0.421987614239304
"841",84,0.388416732551164,0.295783601074353,0.684200333625517,0.498125284849246,1.3062310333673,1.5982193433662,0.39534672129108,0.423066676250746
"842",84.1,0.388401608449086,0.296074217679191,0.684475826128277,0.498300661282178,1.30335013139147,1.59453714766097,0.395313311517786,0.422960123792584
"843",84.2,0.388386484149586,0.296362997210489,0.684749481360075,0.498475587537739,1.30053043359204,1.59093318244236,0.395280288839111,0.42285550759721
"844",84.3,0.388371359653498,0.296649957073527,0.685021316727024,0.498650067248344,1.29777022270173,1.58740525389989,0.395247642437147,0.422752773571745
"845",84.4,0.388356234961658,0.296935114477016,0.685291349438673,0.498824104004829,1.29506777912975,1.58395116533832,0.395215361482959,0.422651867568164
"846",84.5,0.388341110074898,0.29721848643544,0.685559596510338,0.498997701356961,1.29242149126854,1.58056885790175,0.395183435823269,0.422552738816753
"847",84.6,0.38832598499405,0.297500089771363,0.685826074765413,0.499170862813924,1.2898297869258,1.57725632309372,0.395151855553428,0.42245533779094
"848",84.7,0.388310859719944,0.297779941117701,0.686090800837644,0.499343591844811,1.28729114718042,1.57401162045194,0.395120611103581,0.422359616638131
"849",84.8,0.388295734253408,0.298058056919975,0.686353791173382,0.499515891879102,1.28480410382062,1.57083287427759,0.395089693222617,0.422265529099453
"850",84.9,0.388280608595268,0.298334453438529,0.686615062033798,0.499687766307141,1.28236723597535,1.56771826933553,0.395059092957095,0.422173030404399
"851",85,0.388265482746352,0.298609146750723,0.686874629497075,0.499859218480601,1.31770160484503,1.61277182108481,0.39526280164678,0.423252077248492
"852",85.1,0.388250356707481,0.298882152753095,0.687132509460576,0.500030251712953,1.31480909856134,1.60907646014421,0.395229387292507,0.423145509632612
"853",85.2,0.388235230479478,0.299153487163496,0.687388717642974,0.500200869279914,1.31197803346951,1.60545959780567,0.395196360041406,0.423040878289114
"854",85.3,0.388220104063165,0.299423165523202,0.687643269586367,0.500371074419904,1.30920668573744,1.60191903282237,0.395163709075549,0.422938129125086
"855",85.4,0.38820497745936,0.299691203198998,0.687896180658357,0.500540870334489,1.30649332920667,1.5984525610589,0.395131423565981,0.422837207992467
"856",85.5,0.38818985066888,0.29995761538523,0.688147466054111,0.500710260188818,1.30383634610687,1.59505811667868,0.395099493359406,0.42273806412151
"857",85.6,0.388174723692543,0.300222417105844,0.688397140798387,0.500879247112061,1.30123415823411,1.59173368437576,0.395067908551156,0.422640647985608
"858",85.7,0.388159596531163,0.300485623216383,0.688645219747546,0.501047834197833,1.29868524085788,1.58847731710759,0.395036659571357,0.422544911732134
"859",85.8,0.388144469185554,0.300747248405975,0.688891717591528,0.501216024504619,1.29618812014954,1.58528713281338,0.395005737168879,0.422450809102182
"860",85.9,0.388129341656526,0.301007307199285,0.689136648855812,0.501383821056192,1.29374136980116,1.58216131009996,0.394975132390263,0.422358295325212
"861",86,0.388114213944891,0.301265813958453,0.689380027903345,0.501551226842021,1.3292041456537,1.62736092529374,0.395178836575256,0.423437327096714
"862",86.1,0.388099086051458,0.301522782884996,0.689621868936454,0.501718244817684,1.32630011042903,1.62365247157803,0.395145417724674,0.423330744417537
"863",86.2,0.388083957977034,0.301778228021696,0.689862185998729,0.501884877904352,1.3234577518172,1.6200227830339,0.395112385985628,0.423226098020004
"864",86.3,0.388068829722424,0.302032163254462,0.690100992976886,0.502051128991493,1.32067533946469,1.61646965102047,0.395079730540174,0.423123333811171
"865",86.4,0.388053701288435,0.30228460231417,0.690338303602604,0.502217000935865,1.31795114068875,1.61299086400434,0.395047440559337,0.423022397642946
"866",86.5,0.388038572675868,0.302535558778476,0.690574131454344,0.502382496561435,1.31528353159706,1.60958434920796,0.395015505889804,0.42292323874555
"867",86.6,0.388023443885526,0.302785046073617,0.690808489959143,0.502547618662218,1.31267092801384,1.60624808455458,0.39498391662689,0.422825807592347
"868",86.7,0.388008314918209,0.303033077476174,0.691041392394383,0.50271236999622,1.31011179943761,1.6029801164588,0.394952663200703,0.422730056330678
"869",86.8,0.387993185774716,0.303279666114833,0.691272851889549,0.502876753292974,1.30760466646009,1.59977855653401,0.394921736360095,0.422635938701609
"870",86.9,0.387978056455845,0.303524824972107,0.691502881427952,0.503040771251185,1.30514809737246,1.59664157726407,0.39489112715159,0.422543409934569
"871",87,0.387962926962392,0.303768566886049,0.691731493848441,0.503204426538883,1.34073847398876,1.6419864614365,0.395094826914917,0.423622426725019
"872",87.1,0.387947797295151,0.30401090455194,0.691958701847091,0.503367721794005,1.33782298376925,1.63826498621338,0.395061403650876,0.423515829073778
"873",87.2,0.387932667454917,0.304251850523954,0.69218451797887,0.503530659624754,1.33496940401792,1.63462254120981,0.395028367506561,0.423411167713141
"874",87.3,0.38791753744248,0.304491417216808,0.692408954659288,0.503693242609944,1.33217599790253,1.63105691043242,0.394995707664011,0.423308388550134
"875",87.4,0.387902407258633,0.30472961690739,0.692632024166023,0.503855473299352,1.32944102625865,1.62756587499145,0.394963413294234,0.423207437436638
"876",87.5,0.387887276904163,0.304966461736367,0.69285373864053,0.504017354214056,1.32676285911202,1.62414735520739,0.3949314742439,0.423108263602847
"877",87.6,0.38787214637986,0.305201963709772,0.693074110089632,0.504178887846774,1.32413990635408,1.62079932227082,0.394899880608307,0.423010817522094
"878",87.7,0.387857015686509,0.305436134700577,0.693293150387087,0.504340076662199,1.32157063175015,1.61751981609031,0.394868622817547,0.422915051341696
"879",87.8,0.387841884824897,0.305668986450242,0.693510871275139,0.504500923097329,1.31905355034882,1.61430694198906,0.394837691620455,0.422820918802688
"880",87.9,0.387826753795807,0.305900530570247,0.693727284366054,0.50466142956179,1.31658722507576,1.61115886636244,0.39480707806354,0.422728375134475
"881",88,0.387811622600021,0.30613077854361,0.693942401143631,0.504821598438163,1.3523044096484,1.65664823649943,0.395010773486515,0.423807377032489
"882",88.1,0.387796491238321,0.306359741726381,0.694156232964702,0.504981432082297,1.3493775370026,1.65291380987829,0.394977345890162,0.423700764497524
"883",88.2,0.387781359711488,0.306587431349117,0.694368791060605,0.505140932823628,1.3465128071428,1.6492586770268,0.39494430542156,0.423596088261849
"884",88.3,0.387766228020298,0.306813858518351,0.694580086538649,0.505300102965485,1.3437084767999,1.64568061464008,0.394911641262731,0.423493294232463
"885",88.4,0.387751096165531,0.307039034218027,0.694790130383558,0.505458944785399,1.34096280036968,1.64217739651293,0.394879342584669,0.423392328261221
"886",88.5,0.387735964147962,0.307262969310933,0.694998933458895,0.505617460535408,1.33827414183529,1.63874693610239,0.394847399234028,0.42329313957829
"887",88.6,0.387720831968366,0.307485674540107,0.695206506508473,0.505775652442354,1.33564090519376,1.63538719790386,0.394815801306089,0.423195678656981
"888",88.7,0.387705699627516,0.307707160530231,0.695412860157746,0.505933522708178,1.33306154851433,1.63209621535614,0.394784539230929,0.423099897644584
"889",88.8,0.387690567126184,0.307927437789006,0.695618004915189,0.506091073510216,1.33053458133834,1.62887208752736,0.394753603757369,0.42300575028211
"890",88.9,0.387675434465141,0.308146516708514,0.695821951173655,0.506248307001484,1.3280585612607,1.62571297475832,0.394722985931901,0.422913191798938
"891",89,0.387660301645158,0.308364407566562,0.69602470921172,0.506405225310967,1.36390177404862,1.67134605903781,0.394926677094222,0.423992178890476
"892",89.1,0.387645168667002,0.308581120528009,0.696226289195011,0.5065618305439,1.36096359020883,1.66759875000232,0.3948932452451,0.423885551557494
"893",89.2,0.38763003553144,0.308796665646079,0.696426701177519,0.506718124782043,1.35808777996257,1.66393099681179,0.394860200531599,0.423780860532237
"894",89.3,0.387614902239239,0.309011052863658,0.696625955102897,0.506874110083964,1.35527259364503,1.66034056889015,0.394827532135727,0.42367805172168
"895",89.4,0.387599768791162,0.309224292014576,0.696824060805738,0.507029788485304,1.35251627925337,1.65682523275712,0.39479522922846,0.423577070977655
"896",89.5,0.387584635187973,0.309436392824875,0.697021028012848,0.50718516199905,1.34981719476681,1.65338289504416,0.394763281656439,0.423477867530305
"897",89.6,0.387569501430435,0.309647364914057,0.697216866344491,0.507340232615188,1.34717373832571,1.65001151358846,0.394731679514931,0.423380391852918
"898",89.7,0.387554367519307,0.309857217796326,0.697411585315633,0.507495002302509,1.34458436233965,1.64670911539479,0.394700413233998,0.423284596092761
"899",89.8,0.38753923345535,0.310065960881809,0.697605194337159,0.507649473007932,1.342047570878,1.64347379331071,0.394669473562444,0.423190433990821
"900",89.9,0.387524099239322,0.310273603477762,0.697797702717084,0.507803646656448,1.33956191623905,1.64030370165594,0.394638851546749,0.423097860776457
"901",90,0.38750896487198,0.310480154789767,0.697989119661747,0.507957525151691,1.37553039023392,1.68607973919585,0.394842538526595,0.424176833145054
"902",90.1,0.387493830354081,0.310685623922911,0.698179454276992,0.508111110376191,1.37258096513567,1.68231961563503,0.394809102502736,0.424070191097357
"903",90.2,0.387478695686378,0.310890019882953,0.698368715569331,0.508264404191616,1.36969414295465,1.67863930854215,0.39477605362222,0.423965485365592
"904",90.3,0.387463560869625,0.311093351577477,0.698556912447102,0.508417408439022,1.36686816767082,1.67503658010968,0.394743381067042,0.423862661856711
"905",90.4,0.387448425904574,0.311295627817029,0.698744053721603,0.508570124939089,1.36410128092316,1.67150918962201,0.394711074008164,0.423761666422524
"906",90.5,0.387433290791977,0.311496857316245,0.698930148108223,0.508722555492367,1.36139183472497,1.66805503692233,0.394679122292213,0.423662448293155
"907",90.6,0.387418155532584,0.311697048694964,0.699115204227548,0.508874701879504,1.35873822139697,1.66467207322603,0.39464751601444,0.423564957941867
"908",90.7,0.387403020127142,0.311896210479328,0.69929923060647,0.509026565861486,1.35613888772497,1.66135831913904,0.394616245604895,0.423469147515908
"909",90.8,0.387387884576401,0.312094351102864,0.699482235679265,0.509178149179865,1.353592332341,1.65811186132239,0.394585301812369,0.423374970756245
"910",90.9,0.387372748881105,0.312291478907568,0.699664227788673,0.509329453556987,1.35109710228026,1.65493084810766,0.394554675683326,0.423282382892214
"911",91,0.387357613042,0.312487602144957,0.699845215186956,0.509480480696215,1.38719008288406,1.70084908872128,0.394758358557436,0.42436134061918
"912",91.1,0.38734247705983,0.312682728977124,0.700025206036953,0.509631232282157,1.38422948520389,1.69707621745918,0.394724918435438,0.42425468393787
"913",91.2,0.387327340935337,0.312876867477773,0.70020420841311,0.50978170998088,1.38133171830656,1.69338342185752,0.394691865464367,0.424149963580485
"914",91.3,0.387312204669264,0.313070025633246,0.70038223030251,0.509931915440131,1.37849501985661,1.68976845691652,0.394659188826204,0.424047125453962
"915",91.4,0.387297068262351,0.313262211343533,0.700559279605884,0.510081850289552,1.37571762517455,1.68622907472435,0.394626877691898,0.423946115410089
"916",91.5,0.387281931715337,0.313453432423276,0.700735364138612,0.51023151614089,1.37299788034512,1.68276316837273,0.394594921908063,0.423846882678968
"917",91.6,0.387266795028959,0.313643696602758,0.700910491631717,0.510380914588209,1.37033417190587,1.6793686824911,0.394563311569937,0.423749377733847
"918",91.7,0.387251658203956,0.31383301152888,0.701084669732836,0.510530047208096,1.36772494105402,1.67604363132124,0.394532037107555,0.423653552721951
"919",91.8,0.387236521241063,0.314021384766129,0.701257906007192,0.510678915559867,1.36516868101836,1.67278609537116,0.394501089269696,0.423559361384229
"920",91.9,0.387221384141014,0.314208823797534,0.701430207938548,0.510827521185769,1.36266393360399,1.66959421701677,0.394470459102811,0.423466758949997
"921",92,0.387206246904544,0.314395336025608,0.701601582930151,0.510975865611179,1.39888067831737,1.71565392097536,0.394674137946556,0.424545702114603
"922",92.1,0.387191109532384,0.314580928773284,0.701772038305667,0.511123950344807,1.39590897550905,1.71186836779936,0.394640693801657,0.424439030878753
"923",92.2,0.387175972025265,0.314765609284835,0.7019415813101,0.511271776878883,1.39300032991611,1.7081631480672,0.394607636815138,0.424334295974631
"924",92.3,0.387160834383919,0.31494938472679,0.702110219110709,0.51141934668936,1.39015297292676,1.70453600962541,0.394574956168966,0.424231443309154
"925",92.4,0.387145696609073,0.31513226218883,0.702277958797903,0.511566661236097,1.38736513358217,1.70098469740454,0.394542641034077,0.424130418734092
"926",92.5,0.387130558701456,0.315314248684683,0.702444807386139,0.511713721963051,1.38463515207524,1.69750709778105,0.394510681257071,0.424031171479531
"927",92.6,0.387115420661794,0.315495351153001,0.702610771814795,0.511860530298465,1.38196140919616,1.69410114883381,0.394479066933175,0.423933652018697
"928",92.7,0.387100282490814,0.315675576458233,0.702775858949047,0.512007087655052,1.3793423405882,1.69076485847456,0.394447788492411,0.4238378124988
"929",92.8,0.387085144189239,0.315854931391484,0.702940075580723,0.512153395430174,1.37677643411038,1.68749630109137,0.394416836683545,0.42374360666077
"930",92.9,0.387070005757794,0.316033422671364,0.703103428429158,0.512299455006025,1.37426222637014,1.68429361313644,0.394386202553016,0.423650989733905
"931",93,0.387054867197199,0.31621105694483,0.703265924142029,0.512445267749811,1.41060200449111,1.73049405093877,0.394589877440467,0.424729918413537
"932",93.1,0.387039728508178,0.316387840788015,0.703427569296193,0.51259083501392,1.4076192628203,1.72669588062675,0.394556429346613,0.424623232700353
"933",93.2,0.387024589691449,0.31656378070705,0.703588370398499,0.512736158136102,1.40469980338871,1.72297830015366,0.394523368418463,0.42451848332652
"934",93.3,0.387009450747732,0.316738883138874,0.703748333886606,0.512881238439638,1.40184185134665,1.71933905025038,0.394490683837973,0.424415616198939
"935",93.4,0.386994311677745,0.316913154452037,0.703907466129782,0.51302607723351,1.39904362949438,1.71577586872782,0.394458364776068,0.424314577169361
"936",93.5,0.386979172482204,0.317086600947491,0.704065773429695,0.51317067581257,1.39630347216908,1.71228663528292,0.394426401079334,0.424215315467856
"937",93.6,0.386964033161826,0.317259228859375,0.704223262021201,0.513315035457705,1.3936197544488,1.70886928147879,0.394394782842987,0.424117781567635
"938",93.7,0.386948893717324,0.317431044355789,0.704379938073113,0.513459157436,1.39099090645693,1.70552180893082,0.394363500497037,0.424021927615888
"939",93.8,0.386933754149414,0.317602053539555,0.704535807688969,0.513603043000903,1.38841541071564,1.70224228593969,0.394332544790237,0.423927707353531
"940",93.9,0.386918614458807,0.317772262448982,0.704690876907788,0.513746693392385,1.38589179866659,1.69902884306543,0.394301906769014,0.423835076009845
"941",94,0.386903474646214,0.317941677058604,0.704845151704819,0.513890109837093,1.4223538909991,1.74536929521404,0.394505577773,0.424913990280144
"942",94.1,0.386888334712347,0.318110303279927,0.704998637992274,0.514033293548514,1.4193601755767,1.74155857156037,0.394472125802898,0.424807290165102
"943",94.2,0.386873194657914,0.318278146962153,0.705151341620067,0.514176245727125,1.4164299660323,1.73782869277271,0.394439061005705,0.424702526396868
"944",94.3,0.386858054483624,0.318445213892905,0.705303268376528,0.514318967560549,1.41356148131613,1.73417739250373,0.394406372563364,0.424599644882326
"945",94.4,0.386842914190184,0.318611509798938,0.705454423989122,0.514461460223701,1.41075293802538,1.73060240148223,0.39437404964679,0.424498591473214
"946",94.5,0.3868277737783,0.318777040346849,0.705604814125149,0.514603724878943,1.40800266467698,1.7271015927608,0.394342082102557,0.424399315399583
"947",94.6,0.386812633248677,0.318941811143769,0.705754444392446,0.51474576267623,1.40530903067154,1.7236728914211,0.394310460025868,0.42430176713463
"948",94.7,0.38679749260202,0.319105827738051,0.705903320340072,0.514887574753253,1.40267046064601,1.7203142928154,0.394279173846722,0.424205898825531
"949",94.8,0.386782351839032,0.319269095619957,0.706051447458989,0.515029162235587,1.40008543181813,1.71702385918906,0.394248214313862,0.424111664213184
"950",94.9,0.386767210960413,0.319431620222325,0.706198831182739,0.515170526236832,1.39755247049513,1.71379971524098,0.394217572473702,0.424019018526856
"951",95,0.386752069966867,0.319593406921237,0.706345476888103,0.515311667858752,1.43413616906723,1.76027947202494,0.394421239665863,0.425097918461846
"952",95.1,0.386736928859091,0.319754461036673,0.706491389895764,0.515452588191419,1.43113154388128,1.75645625786543,0.394387783891036,0.424991204018812
"953",95.2,0.386721787637786,0.319914787833165,0.706636575470951,0.515593288313345,1.42819064685011,1.75271414225075,0.394354715296207,0.424886425929888
"954",95.3,0.386706646303649,0.320074392520438,0.706781038824087,0.515733769291623,1.42531169076109,1.74905085179239,0.394322023063308,0.424783530101945
"955",95.4,0.386691504857377,0.320233280254041,0.706924785111418,0.515874032182055,1.42249288604547,1.74546411017391,0.394289696363243,0.424682462386704
"956",95.5,0.386676363299666,0.320391456135979,0.707067819435646,0.516014078029294,1.41973255543495,1.74195178383826,0.394257725042574,0.424583172014203
"957",95.6,0.386661221631211,0.320548925215331,0.707210146846542,0.516153907866967,1.41702906268671,1.73851179141955,0.394226099196493,0.424485609457622
"958",95.7,0.386646079852705,0.320705692488861,0.707351772341566,0.516293522717807,1.41438082698424,1.73514212203957,0.394194809254989,0.424389726864125
"959",95.8,0.386630937964841,0.320861762901626,0.707492700866467,0.516432923593786,1.41178632027268,1.73184083192001,0.394163845966792,0.424295477974594
"960",95.9,0.386615795968311,0.321017141347575,0.707632937315886,0.516572111496233,1.4092440637557,1.72860603992931,0.394133200378306,0.424202818018284
"961",96,0.386600653863806,0.321171832670137,0.707772486533943,0.516711087415969,1.44594867154678,1.77522440121326,0.39433686382914,0.425281703690477
"962",96.1,0.386585511652015,0.32132584166281,0.707911353314825,0.516849852333422,1.44293319949319,1.77138875844906,0.394303404319975,0.425174974991817
"963",96.2,0.386570369333627,0.321479173069736,0.708049542403363,0.516988407218755,1.43998167653158,1.76763446657963,0.394270331997787,0.425070182654427
"964",96.3,0.386555226909331,0.321631831586273,0.708187058495604,0.517126753031986,1.43709230932308,1.76395924521166,0.394237636044496,0.42496727258516
"965",96.4,0.386540084379812,0.321783821859561,0.708323906239372,0.517264890723104,1.43426330216961,1.76036081101994,0.394205305630994,0.424866190635726
"966",96.5,0.386524941745756,0.321935148487776,0.708460090233532,0.517402821232194,1.43149297205195,1.75683702387199,0.394173330603835,0.424766886036148
"967",96.6,0.386509799007849,0.322085816023964,0.708595615031812,0.517540545489545,1.42877967711741,1.75338579598768,0.394141701058198,0.424669309259594
"968",96.7,0.386494656166774,0.322235828974593,0.708730485141367,0.517678064415773,1.42612183112844,1.75000511029062,0.394110407424061,0.424573412453212
"969",96.8,0.386479513223213,0.322385191799437,0.70886470502265,0.517815378921931,1.42351790078891,1.74669301701002,0.394079440450145,0.424479149357873
"970",96.9,0.386464370177849,0.322533908915594,0.708998279093443,0.517952489909623,1.42096640222927,1.74344762921404,0.394048791182842,0.424386475202815
"971",97,0.386449227031363,0.322681984688865,0.709131211720228,0.518089398271114,1.45779123290617,1.79020390423327,0.394252450961752,0.42546534668331
"972",97.1,0.386434083784433,0.322829423444446,0.709263507228879,0.518226104889443,1.4547649758182,1.7863558938539,0.394218987787544,0.425358603799988
"973",97.2,0.38641894043774,0.322976229463585,0.709395169901325,0.518362610638528,1.4518028874417,1.78258948540922,0.394185911807184,0.425253797284958
"974",97.3,0.386403796991962,0.323122406983785,0.709526203975747,0.518498916383276,1.44890316834757,1.77890239153703,0.394153212202581,0.42515087304506
"975",97.4,0.386388653447774,0.323267960199627,0.7096566136474,0.518635022979689,1.44606401674439,1.77529232193927,0.394120878144617,0.425049776931992
"976",97.5,0.386373509805852,0.32341289326326,0.709786403069113,0.518770931274968,1.44328374389586,1.77175712994174,0.394088899479835,0.424950458175763
"977",97.6,0.386358366066873,0.323557210284898,0.709915576351772,0.518906642107617,1.4405607023724,1.76829472138299,0.394057266303404,0.424852867249528
"978",97.7,0.38634322223151,0.323700915333302,0.710044137564812,0.519042156307549,1.43789330054729,1.76490307302026,0.394025969045293,0.424756956300423
"979",97.8,0.386328078300436,0.323844012436256,0.710172090736692,0.51917747469618,1.43527999991402,1.761580229121,0.39399499845421,0.424662679069305
"980",97.9,0.386312934274323,0.323986505581045,0.710299439855369,0.519312598086536,1.43271931155961,1.75832429698287,0.393964345576539,0.424569990785402
"981",98,0.386297790153843,0.324128398714921,0.710426188868763,0.519447527284511,1.46966368922106,1.8052178041443,0.394168001751868,0.42564884814397
"982",98.1,0.386282645939665,0.324269695745563,0.710552341685227,0.519582263085484,1.46662670789772,1.80135748624979,0.394134534980858,0.425542091145629
"983",98.2,0.386267501632458,0.324410400541537,0.710677902173996,0.519716806277891,1.46365411360892,1.79757902003829,0.394101455410462,0.425437270522475
"984",98.3,0.386252357232892,0.324550516932748,0.71080287416564,0.519851157640429,1.46074410087075,1.79388011121414,0.394068752222581,0.425334332181336
"985",98.4,0.386237212741634,0.324690048710883,0.710927261452517,0.519985317947931,1.45789486183388,1.79025846254182,0.394036414588086,0.425233221973896
"986",98.5,0.386222068159349,0.324828999629854,0.711051067789203,0.520119287964531,1.45510470207824,1.78671192083869,0.39400443235351,0.425133889130153
"987",98.6,0.386206923486704,0.324967373406236,0.71117429689294,0.520253068447214,1.45237196862981,1.78323838559445,0.393972795614013,0.425036284123251
"988",98.7,0.386191778724362,0.325105173719693,0.711296952444055,0.520386660145332,1.44969506450407,1.77983582743129,0.393941494799552,0.424940359100312
"989",98.8,0.386176633872988,0.325242404213407,0.711419038086395,0.520520063800698,1.44707244601446,1.77650228468525,0.393910520658827,0.424846067802181
"990",98.9,0.386161488933244,0.3253790684945,0.711540557427744,0.520653280147668,1.44450261923403,1.77323585891285,0.393879864238211,0.424753365458075
"991",99,0.386146343905793,0.325515170134445,0.711661514040237,0.520786309913235,1.48156587816333,1.82026592560159,0.394083516877282,0.425832208763239
"992",99.1,0.386131198791294,0.325650712669482,0.711781911460776,0.520919153817114,1.47851823239668,1.81639335942379,0.394050046576691,0.42572543771828
"993",99.2,0.386116053590407,0.325785699601023,0.71190175319143,0.521051812571824,1.47553519071195,1.81260289340372,0.394016963483382,0.425620603055281
"994",99.3,0.386100908303792,0.32592013439605,0.712021042699842,0.521184286882781,1.47261494160529,1.80889222634719,0.393984256779246,0.42551765068106
"995",99.4,0.386085762932107,0.326054020487516,0.712139783419623,0.521316577448373,1.46975567120438,1.80525905411618,0.393951915635144,0.425416526447289
"996",99.5,0.386070617476009,0.326187361274734,0.712257978750743,0.521448684960051,1.46695567943807,1.80170121705239,0.393919929897598,0.425317179583955
"997",99.6,0.386055471936153,0.326320160123766,0.71237563205992,0.521580610102405,1.46421330781989,1.79821660832866,0.393888289661761,0.425219560564189
"998",99.7,0.386040326313196,0.326452420367808,0.712492746681004,0.521712353553248,1.46152695403842,1.79480319246307,0.393856985357578,0.425123621535103
"999",99.8,0.386025180607792,0.326584145307561,0.712609325915353,0.521843915983694,1.4588950692569,1.79145900189019,0.393826007733739,0.425029316237531
"1000",99.9,0.386010034820593,0.326715338211614,0.712725373032207,0.521975298058239,1.45631615456332,1.78818213245431,0.39379534783661,0.424936599900677
"1001",100,0.385994888952253,0.326846002316808,0.712840891269061,0.52210650043484,1.49349763898872,1.83534809484578,0.393998997005758,0.426015429219776
"1002",100.1,0.385979743003423,0.326976140828602,0.712955883832025,0.522237523764987,1.49043938759019,1.8314633387689,0.393965523241823,0.425908644195422
"1003",100.2,0.385964596974755,0.327105756921435,0.71307035389619,0.522368368693786,1.48744595606546,1.82766093006843,0.393932436691741,0.425803795559689
"1004",100.3,0.385949450866897,0.327234853739083,0.71318430460598,0.522499035860029,1.48451552692513,1.82393856068617,0.393899726537394,0.425700829219383
"1005",100.4,0.385934304680498,0.32736343439501,0.713297739075508,0.522629525896274,1.48164628030816,1.82029391961602,0.393867381949632,0.425599691026165
"1006",100.5,0.385919158416208,0.327491501972716,0.713410660388924,0.522759839428912,1.47883651052461,1.81672484075641,0.393835392774969,0.425500330210012
"1007",100.6,0.385904012074673,0.327619059526084,0.713523071600757,0.522889977078244,1.47608455360701,1.81322921099486,0.393803749108546,0.425402697244042
"1008",100.7,0.385888865656538,0.327746110079719,0.713634975736257,0.523019939458554,1.47338880194743,1.80980498877586,0.393772441380302,0.425306744275358
"1009",100.8,0.385873719162451,0.32787265662928,0.713746375791731,0.523149727178176,1.47074770158834,1.80645020066198,0.393741460338917,0.425212425044782
"1010",100.9,0.385858572593054,0.32799870214182,0.713857274734874,0.523279340839568,1.4681597486611,1.8031629368139,0.393710797030744,0.425119694781507
"1011",101,0.385843425948991,0.328124249556109,0.7139676755051,0.523408781039378,1.50545881252375,1.85046413969114,0.393914442795345,0.426198510180758
"1012",101.1,0.385828279230906,0.328249301782958,0.714077581013864,0.523538048368517,1.50239001334944,1.84656725127151,0.393880965633349,0.426091711243119
"1013",101.2,0.38581313243944,0.328373861705543,0.714186994144984,0.52366714341222,1.49938624860505,1.8427529562082,0.393847875691683,0.425986848700653
"1014",101.3,0.385797985575234,0.328497932179721,0.714295917754955,0.523796066750122,1.49644569484942,1.83901893961293,0.393815162152218,0.425883868460154
"1015",101.4,0.385782838638928,0.328621516033604,0.714404354672532,0.523924818956316,1.4935665262666,1.83536288364554,0.393782814185798,0.425782716373275
"1016",101.5,0.385767691631161,0.328744616069727,0.714512307700889,0.524053400599423,1.49074703157961,1.83178261579309,0.393750821638925,0.42568334166998
"1017",101.6,0.385752544552572,0.328867235064229,0.714619779616801,0.524181812242653,1.48798554137094,1.82827601668896,0.393719174606733,0.425585694823378
"1018",101.7,0.385737397403797,0.32898937576678,0.714726773170577,0.524310054443874,1.4852804427661,1.82484103873413,0.39368786351915,0.425489727980561
"1019",101.8,0.385722250185474,0.329111040902855,0.714833291088329,0.52443812775567,1.48263017671571,1.82147570264828,0.393656879124847,0.425395394882341
"1020",101.9,0.385707102898238,0.329232233168855,0.714939336067092,0.524566032725406,1.48003323442257,1.81817809293662,0.393626212470171,0.425302650757902
"1021",102,0.385691955542723,0.329352955238146,0.715044910780869,0.52469376989529,1.51744924115161,1.86561388951279,0.39382985489467,0.426381452302457
"1022",102.1,0.385676808119565,0.329473209759174,0.715150017878738,0.524821339802433,1.51436995112674,1.86170492549802,0.393796374398968,0.42627463951658
"1023",102.2,0.385661660629395,0.329592999355574,0.715254659984968,0.524948742978907,1.51135590887137,1.85787879959746,0.393763281129981,0.426169763132325
"1024",102.3,0.385646513072846,0.32971232662663,0.715358839699476,0.525075979951808,1.50840528502584,1.85413319012632,0.393730564269572,0.426066769056475
"1025",102.4,0.385631365450549,0.329831194147556,0.715462559598106,0.525203051243312,1.50551624785259,1.85046577244392,0.393698212988574,0.425965603140673
"1026",102.5,0.385616217763136,0.32994960446977,0.715565822232906,0.525329957370738,1.50268708051887,1.84687436765745,0.393666217133483,0.425866214614873
"1027",102.6,0.385601070011235,0.330067560121163,0.715668630132398,0.525456698846596,1.49991610818761,1.84335685017683,0.393634566799423,0.425768553952174
"1028",102.7,0.385585922195475,0.33018506360637,0.715770985801845,0.525583276178654,1.49720171274723,1.83991116638926,0.393603252416312,0.425672573299659
"1029",102.8,0.385570774316484,0.330302117407036,0.71587289172352,0.525709689869986,1.49454233008504,1.83653533120024,0.393572264732813,0.425578226398129
"1030",102.9,0.38555562637489,0.330418723982075,0.715974350356965,0.525835940419032,1.49193644650285,1.83322742348732,0.393541594795264,0.425485468476759
"1031",103,0.385540478371318,0.33053488576793,0.716075364139248,0.525962028319652,1.52946876879751,1.88079717523304,0.393745233943204,0.426564256230751
"1032",103.1,0.385525330306393,0.330650605178832,0.716175935485225,0.526087954061177,1.52637904393999,1.87687619158043,0.393711750177249,0.426457429660672
"1033",103.2,0.385510182180742,0.330765884607047,0.716276066787789,0.526213718128466,1.52335477899371,1.87303828959438,0.393678653644306,0.426352539498562
